Time, Temperature, Dew Point, Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition, 
2:30 PM, 91 °F, 73 °F, 55 %, SE, 7 mph, 0 mph, 29.67 in, 0.0 in, Mostly Cloudy, 
3:00 PM, 91 °F, 77 °F, 63 %, SSE, 9 mph, 0 mph, 29.67 in, 0.0 in, Mostly Cloudy, 
3:30 PM, 90 °F, 79 °F, 70 %, S, 12 mph, 0 mph, 29.67 in, 0.0 in, Partly Cloudy, 
4:00 PM, 90 °F, 79 °F, 70 %, S, 10 mph, 0 mph, 29.67 in, 0.0 in, Partly Cloudy, 
4:30 PM, 86 °F, 75 °F, 70 %, SW, 8 mph, 0 mph, 29.67 in, 0.0 in, Partly Cloudy, 
5:00 PM, 84 °F, 75 °F, 74 %, W, 7 mph, 0 mph, 29.70 in, 0.0 in, Partly Cloudy, 
5:30 PM, 84 °F, 77 °F, 79 %, VAR, 3 mph, 0 mph, 29.70 in, 0.0 in, Partly Cloudy, 
6:00 PM, 84 °F, 77 °F, 79 %, NW, 6 mph, 0 mph, 29.70 in, 0.0 in, Partly Cloudy, 
6:30 PM, 84 °F, 77 °F, 79 %, SW, 6 mph, 0 mph, 29.73 in, 0.0 in, Partly Cloudy, 
7:00 PM, 75 °F, 75 °F, 100 %, NE, 17 mph, 0 mph, 29.76 in, 0.0 in, Heavy T-Storm, 
7:30 PM, 75 °F, 75 °F, 100 %, WNW, 6 mph, 0 mph, 29.73 in, 0.0 in, Light Rain, 
8:00 PM, 77 °F, 77 °F, 100 %, VAR, 2 mph, 0 mph, 29.73 in, 0.0 in, Mostly Cloudy, 
8:30 PM, 77 °F, 77 °F, 100 %, CALM, 0 mph, 0 mph, 29.76 in, 0.0 in, Mostly Cloudy, 
9:00 PM, 79 °F, 79 °F, 100 %, NNW, 6 mph, 0 mph, 29.76 in, 0.0 in, Mostly Cloudy, 
9:30 PM, 77 °F, 77 °F, 100 %, NNE, 5 mph, 0 mph, 29.76 in, 0.0 in, Partly Cloudy, 
10:00 PM, 77 °F, 77 °F, 100 %, NNE, 5 mph, 0 mph, 29.76 in, 0.0 in, Partly Cloudy, 
10:30 PM, 77 °F, 77 °F, 100 %, N, 2 mph, 0 mph, 29.76 in, 0.0 in, Partly Cloudy, 
11:00 PM, 77 °F, 77 °F, 100 %, VAR, 2 mph, 0 mph, 29.76 in, 0.0 in, Partly Cloudy, 
11:30 PM, 79 °F, 77 °F, 94 %, VAR, 2 mph, 0 mph, 29.76 in, 0.0 in, Partly Cloudy, 
