,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Date
37,6:30 PM, 82 °F, 79 °F, 89 %,  CALM, 0 mph, 0 mph, 29.70 in, 0.0 in,2022-09-19
38,7:00 PM, 81 °F, 77 °F, 89 %,  SSW, 8 mph, 0 mph, 29.73 in, 0.0 in,2022-09-19
39,7:30 PM, 75 °F, 75 °F, 100 %,  WSW, 13 mph, 0 mph, 29.76 in, 0.0 in,2022-09-19
40,8:00 PM, 75 °F, 75 °F, 100 %,  W, 8 mph, 0 mph, 29.76 in, 0.0 in,2022-09-19
41,8:30 PM, 77 °F, 75 °F, 94 %,  W, 6 mph, 0 mph, 29.76 in, 0.0 in,2022-09-19
42,9:00 PM, 77 °F, 75 °F, 94 %,  WSW, 3 mph, 0 mph, 29.79 in, 0.0 in,2022-09-19
43,9:30 PM, 77 °F, 75 °F, 94 %,  WSW, 2 mph, 0 mph, 29.79 in, 0.0 in,2022-09-19
44,10:00 PM, 77 °F, 75 °F, 94 %,  WSW, 5 mph, 0 mph, 29.79 in, 0.0 in,2022-09-19
45,10:30 PM, 77 °F, 77 °F, 100 %,  W, 3 mph, 0 mph, 29.79 in, 0.0 in,2022-09-19
46,11:00 PM, 77 °F, 77 °F, 100 %,  VAR, 2 mph, 0 mph, 29.76 in, 0.0 in,2022-09-19
47,11:30 PM, 77 °F, 77 °F, 100 %,  VAR, 2 mph, 0 mph, 29.76 in, 0.0 in,2022-09-19
